Date,TAAG,NIBRS_Crime_Category
2018-03-02,,THEF
2018-03-02,,THEF
2018-03-02,Hatcher Scyene,THEF
2018-03-02,,ALCH
2018-03-02,,PROP
2018-03-02,LakeJune Buckner,MVTF
2018-03-02,,WCCR
2018-03-02,Kiest Westmoreland,ROBB
2018-03-03,Kiest Westmoreland,MVTF
2018-03-03,,OTHR
2018-03-03,,MVTF
2018-03-03,,MVTF
2018-03-03,Loop12 JimMiller,THEF
2018-03-03,,MVTF
2018-03-03,,MVTF
2018-03-03,,VAND
2018-03-03,Coit Springvalley,MVTF
2018-03-03,,ASST
2018-03-03,WalnutHill Jupiter,MVTF
2018-03-03,,ASST
2018-03-03,WalnutHill Jupiter,MVTF
2018-03-03,LakeJune Buckner,MVTF
2018-03-03,CampWisdom Westmoreland,MVTF
2018-03-03,,MVTF
2018-03-03,Forest Dennis,MVTF
2018-03-03,Kiest Westmoreland,MVTF
2018-03-03,,MVTF
2018-03-03,SpringValley Preston,MVTF
2018-03-03,,MVTF
2018-03-03,WebbChapel Timberline,MVTF
2018-03-03,Coit Springvalley,MVTF
2018-03-03,LakeJune Buckner,MVTF
2018-03-03,,MVTF
2018-03-03,Coit Springvalley,MVTF
2018-03-03,,OTHR
2018-03-03,Simpson Stuart Bonnieview,MVTF
2018-03-03,CampWisdom Westmoreland,MVTF
2018-03-03,,MVTF
2018-03-03,,MVTF
2018-03-03,Coit Springvalley,MVTF
2018-03-03,Monument GoodLatimer,MVTF
2018-03-03,,MVTF
2018-03-03,,MVTF
2018-03-03,WebbChapel Timberline,MVTF
2018-03-03,,MVTF
2018-03-03,Coit Springvalley,MVTF
2018-03-03,Buckner 30,MVTF
2018-03-03,WebbChapel Timberline,MVTF
2018-03-03,WebbChapel Timberline,MVTF
2018-03-03,NWHwy WaltonWalker,ACDT
2018-03-03,,ALCH
2018-03-03,McKinney Allen,ALCH
2018-03-03,,THEF
2018-03-03,,ASST
2018-03-03,Ross Bennett,TRSP
2018-03-03,Kiest Polk,VAND
2018-03-03,,PROP
2018-03-03,,BURG
2018-03-04,,MVTF
2018-03-04,SpringValley Preston,MVTF
2018-03-04,,MVTF
2018-03-04,,MVTF
2018-03-04,JuliusSchepps Central,MVTF
2018-03-04,JuliusSchepps Central,MVTF
2018-03-04,,BURG
2018-03-04,Coit Springvalley,MVTF
2018-03-04,,BURG
2018-03-04,Buckner 30,MVTF
2018-03-04,Buckner 30,MVTF
2018-03-04,,MVTF
2018-03-04,,MVTF
2018-03-04,,MVTF
2018-03-04,,MVTF
2018-03-04,SpringValley Preston,MVTF
2018-03-04,,MVTF
2018-03-04,,MVTF
2018-03-04,,MVTF
2018-03-04,WalnutHill Jupiter,MVTF
2018-03-04,,MVTF
2018-03-04,Coit Springvalley,MVTF
2018-03-04,,MVTF
2018-03-04,,MVTF
2018-03-04,,MVTF
2018-03-04,CampWisdom Chaucer,MVTF
2018-03-04,,PROP
2018-03-04,,DRUG
2018-03-04,,BURG
2018-03-04,,MVTF
2018-03-04,,MVTF
2018-03-04,,BURG
2018-03-04,CampWisdom Chaucer,ROBB
2018-03-04,,PROP
2018-03-04,John Carpenter Stemmons,VAND
2018-03-04,,ALCH
2018-03-04,,ACDT
2018-03-04,,THEF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,Hatcher Scyene,VAND
2018-03-05,,MVTF
2018-03-05,,THEF
2018-03-05,,MVTF
2018-03-05,,THEF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,CampWisdom Chaucer,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,JuliusSchepps Central,SUDT
2018-03-05,Forest Dennis,MVTF
2018-03-05,Hatcher Scyene,MVTF
2018-03-05,JuliusSchepps Central,SUDT
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,Hatcher Scyene,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,Forest Dennis,MVTF
2018-03-05,,MVTF
2018-03-05,Greenville LBJ,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,JohnWest Buckner,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,Greenville LBJ,MVTF
2018-03-05,Monument GoodLatimer,MVTF
2018-03-05,JohnWest Buckner,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,Monument GoodLatimer,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,,MVTF
2018-03-05,Loop12 JimMiller,PROP
2018-03-05,,VAND
2018-03-05,Overton Illinois,ALCH
2018-03-05,,THEF
2018-03-05,Monument GoodLatimer,BURG
2018-03-06,,MVTF
2018-03-06,Buckner 30,MVTF
2018-03-06,,MVTF
2018-03-06,,MVTF
2018-03-06,,MVTF
2018-03-06,,MVTF
2018-03-06,JuliusSchepps Central,PROP
2018-03-06,,MVTF
2018-03-06,,MVTF
2018-03-06,,MVTF
2018-03-06,,MOTR
2018-03-06,,MVTF
2018-03-06,,MVTF
2018-03-06,,MVTF
2018-03-06,Central Southwestern,MVTF
2018-03-06,,MVTF
2018-03-06,,MVTF
2018-03-06,Buckner 30,MVTF
2018-03-06,,MVTF
2018-03-06,WebbChapel Timberline,MVTF
2018-03-06,Monument GoodLatimer,PROP
2018-03-06,,MVTF
2018-03-06,,MVTF
2018-03-06,Monument GoodLatimer,PROP
2018-03-06,,MVTF
2018-03-06,,MVTF
2018-03-06,JohnWest Buckner,MVTF
2018-03-06,,MVTF
2018-03-06,Buckner 30,MVTF
2018-03-06,,MVTF
2018-03-06,,MVTF
2018-03-06,WebbChapel Timberline,MVTF
2018-03-06,John Carpenter Stemmons,VAND
2018-03-06,,WCCR
2018-03-06,,ASST
2018-03-06,Forest Audelia,DRUG
2018-03-06,CampWisdom Westmoreland,ASST
2018-03-06,,DRUG
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,THEF
2018-03-07,,THEF
2018-03-07,,BURG
2018-03-07,WalnutHill Jupiter,ROBB
2018-03-07,WalnutHill Jupiter,ROBB
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,Coit Springvalley,MVTF
2018-03-07,Ross Bennett,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,WalnutHill Jupiter,MVTF
2018-03-07,Five Points,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,Ross Bennett,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,Five Points,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,MVTF
2018-03-07,,ROBB
2018-03-07,,ACDT
2018-03-07,,PROP
2018-03-07,Kiest Polk,PROP
2018-03-07,,THEF
2018-03-07,,MVTF
2018-03-07,,THEF
2018-03-07,,THEF
2018-03-07,,THEF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,Wycliff Lemmon,BURG
2018-03-08,Wycliff Lemmon,BURG
2018-03-08,,THEF
2018-03-08,,BURG
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,Forest Dennis,MVTF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,,WCCR
2018-03-08,Coit Springvalley,MVTF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,Simpson Stuart Bonnieview,MVTF
2018-03-08,,MVTF
2018-03-08,John Carpenter Stemmons,MVTF
2018-03-08,,MVTF
2018-03-08,,MVTF
2018-03-08,,ASST
2018-03-08,NWHwy WaltonWalker,BURG
2018-03-08,CampWisdom Chaucer,THEF
2018-03-08,Forest Audelia,BURG
2018-03-08,CampWisdom Chaucer,VAND
2018-03-08,,PROP
2018-03-08,SpringValley Preston,VAND
2018-03-08,Forest Audelia,THEF
2018-03-08,,PROP
2018-03-08,FtWorth Davis,BURG
2018-03-09,LakeJune Buckner,ALCH
2018-03-09,LakeJune Buckner,ASST
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,Forest Dennis,MVTF
2018-03-09,,MVTF
2018-03-09,,BURG
2018-03-09,,BURG
2018-03-09,,BURG
2018-03-09,,BURG
2018-03-09,Jefferson Corridor,MVTF
2018-03-09,Jefferson Corridor,MVTF
2018-03-09,,MVTF
2018-03-09,Forest Dennis,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,Buckner 30,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,Ledbetter Sunnyvale,MVTF
2018-03-09,,BURG
2018-03-09,Forest Audelia,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,WebbChapel Timberline,MVTF
2018-03-09,LakeJune Buckner,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,,MVTF
2018-03-09,Buckner 30,MVTF
2018-03-09,,MVTF
2018-03-09,McKinney Allen,MVTF
2018-03-09,,MVTF
2018-03-09,Buckner 30,MVTF
2018-03-09,FtWorth Davis,MVTF
2018-03-09,WebbChapel Timberline,MVTF
2018-03-09,Kiest Westmoreland,MVTF
2018-03-09,,ASST
2018-03-09,Forest Dennis,PROP
2018-03-09,LakeJune Buckner,ALCH
2018-03-09,Monument GoodLatimer,BURG
2018-03-09,,PROP
2018-03-09,CampWisdom Westmoreland,THEF
2018-03-09,CampWisdom Westmoreland,PROP
2018-03-09,,ALCH
2018-03-09,LakeJune Buckner,MVTF
2018-03-09,,THEF
2018-03-09,Forest Audelia,PROP
2018-03-10,,OTHR
2018-03-10,,MVTF
2018-03-10,Wycliff Lemmon,MVTF
2018-03-10,,MVTF
2018-03-10,SpringValley Preston,MVTF
2018-03-10,Ledbetter Sunnyvale,ASST
2018-03-10,,MVTF
2018-03-10,,ROBB
2018-03-10,,THEF
2018-03-10,,THEF
2018-03-10,,ROBB
2018-03-10,,MVTF
2018-03-10,Wycliff Lemmon,MVTF
2018-03-10,Five Points,MVTF
2018-03-10,,MVTF
2018-03-10,Five Points,MVTF
2018-03-10,SpringValley Preston,MVTF
2018-03-10,NWHwy WaltonWalker,MVTF
2018-03-10,,MVTF
2018-03-10,John Carpenter Stemmons,MVTF
2018-03-10,,MVTF
2018-03-10,,MVTF
2018-03-10,,MVTF
2018-03-10,,MVTF
2018-03-10,,MVTF
2018-03-10,,MVTF
2018-03-10,SpringValley Preston,MVTF
2018-03-10,,MVTF
2018-03-10,,MVTF
2018-03-10,,MVTF
2018-03-10,,MVTF
2018-03-10,,MVTF
2018-03-10,,MVTF
2018-03-10,,MVTF
2018-03-10,,MVTF
2018-03-10,Forest Dennis,MVTF
2018-03-10,Forest Dennis,MVTF
2018-03-10,NWHwy WaltonWalker,MVTF
2018-03-10,,MVTF
2018-03-10,John Carpenter Stemmons,MVTF
2018-03-10,WebbChapel Timberline,OTHR
2018-03-10,,ASST
2018-03-10,Monument GoodLatimer,ALCH
2018-03-10,,WEAP
2018-03-10,,DRUG
2018-03-10,,BURG
2018-03-10,,PROP
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,McKinney Allen,THEF
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,John Carpenter Stemmons,MVTF
2018-03-11,,SUDT
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,Jefferson Corridor,MVTF
2018-03-11,John Carpenter Stemmons,MVTF
2018-03-11,,THEF
2018-03-11,,MVTF
2018-03-11,StAugustine Bruton,MVTF
2018-03-11,,OTHR
2018-03-11,,MVTF
2018-03-11,StAugustine Bruton,ROBB
2018-03-11,,MVTF
2018-03-11,StAugustine Bruton,MVTF
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,Jefferson Corridor,MVTF
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,Monument GoodLatimer,MVTF
2018-03-11,McKinney Allen,MVTF
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,Monument GoodLatimer,MVTF
2018-03-11,,MVTF
2018-03-11,JuliusSchepps Central,DRUG
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,Loop12 JimMiller,MVTF
2018-03-11,,MVTF
2018-03-11,McKinney Allen,MVTF
2018-03-11,,MVTF
2018-03-11,JuliusSchepps Central,MVTF
2018-03-11,Monument GoodLatimer,MVTF
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,,MVTF
2018-03-11,Loop12 JimMiller,MVTF
2018-03-11,,MVTF
2018-03-11,McKinney Allen,WEAP
2018-03-11,,MVTF
2018-03-11,FtWorth Davis,MVTF
2018-03-11,,MVTF
2018-03-11,Loop12 JimMiller,MVTF
2018-03-11,,MVTF
2018-03-11,Overton Illinois,DRUG
2018-03-11,,BURG
2018-03-11,,BURG
2018-03-11,,VAND
2018-03-11,Forest Audelia,THEF
2018-03-11,,THEF
2018-03-11,Simpson Stuart Bonnieview,THEF
2018-03-11,,MVTF
2018-03-12,,PROP
2018-03-12,,PROP
2018-03-12,,MVTF
2018-03-12,,MVTF
2018-03-12,,MVTF
2018-03-12,Kiest Polk,MVTF
2018-03-12,,MVTF
2018-03-12,,VAND
2018-03-12,WebbChapel Timberline,MVTF
2018-03-12,,MVTF
2018-03-12,WebbChapel Timberline,MVTF
2018-03-12,,MVTF
2018-03-12,Ross Bennett,MVTF
2018-03-12,,MVTF
2018-03-12,,OTHR
2018-03-12,,MVTF
2018-03-12,,MVTF
2018-03-12,,DRUG
2018-03-12,,MVTF
2018-03-12,,WEAP
2018-03-12,,MVTF
2018-03-12,,MVTF
2018-03-12,WalnutHill Jupiter,MVTF
2018-03-12,JuliusSchepps Central,MVTF
2018-03-12,,MVTF
2018-03-12,,MVTF
2018-03-12,,DRUG
2018-03-12,,MVTF
2018-03-12,,MVTF
2018-03-12,,MVTF
2018-03-12,Monument GoodLatimer,MVTF
2018-03-12,JuliusSchepps Central,MVTF
2018-03-12,,MVTF
2018-03-12,Kiest Polk,MVTF
2018-03-12,Simpson Stuart Bonnieview,MVTF
2018-03-12,Monument GoodLatimer,MVTF
2018-03-12,,MVTF
2018-03-12,StAugustine Bruton,WCCR
2018-03-12,,THEF
2018-03-12,,MOTR
2018-03-13,Wycliff Lemmon,MVTF
2018-03-13,Overton Illinois,MVTF
2018-03-13,,MVTF
2018-03-13,Overton Illinois,MVTF
2018-03-13,,MVTF
2018-03-13,,MVTF
2018-03-13,,THEF
2018-03-13,,MVTF
2018-03-13,,MVTF
2018-03-13,Wycliff Lemmon,MVTF
2018-03-13,,MVTF
2018-03-13,Forest Dennis,MVTF
2018-03-13,,MVTF
2018-03-13,,MVTF
2018-03-13,,MVTF
2018-03-13,Forest Dennis,MVTF
2018-03-13,John Carpenter Stemmons,MVTF
2018-03-13,,MVTF
2018-03-13,Wycliff Lemmon,MVTF
2018-03-13,,MVTF
2018-03-13,John Carpenter Stemmons,MVTF
2018-03-13,,MVTF
2018-03-13,,MVTF
2018-03-13,,MVTF
2018-03-13,,MVTF
2018-03-13,,MVTF
2018-03-13,,THEF
2018-03-13,StAugustine Bruton,ACDT
2018-03-13,,THEF
2018-03-13,,ALCH
2018-03-13,,BURG
2018-03-13,,MVTF
2018-03-13,,THEF
2018-03-13,,TRSP
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,LakeJune Buckner,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,ASST
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,McKinney Allen,MVTF
2018-03-14,,THEF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,SpringValley Preston,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,McKinney Allen,MVTF
2018-03-14,,MVTF
2018-03-14,CampWisdom Chaucer,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,Ross Bennett,MVTF
2018-03-14,,MVTF
2018-03-14,Ross Bennett,MVTF
2018-03-14,Wycliff Lemmon,MVTF
2018-03-14,SpringValley Preston,MVTF
2018-03-14,,MVTF
2018-03-14,Wycliff Lemmon,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,MVTF
2018-03-14,,THEF
2018-03-14,,THEF
2018-03-14,,BURG
2018-03-14,,THEF
2018-03-14,,ASST
2018-03-14,Ross Bennett,PROP
2018-03-14,,VAND
2018-03-14,,PROP
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,Forest Audelia,MVTF
2018-03-15,Monument GoodLatimer,MVTF
2018-03-15,Kiest Polk,MVTF
2018-03-15,,MVTF
2018-03-15,Kiest Polk,MVTF
2018-03-15,WebbChapel Timberline,MVTF
2018-03-15,Kiest Polk,MVTF
2018-03-15,,THEF
2018-03-15,Kiest Polk,THEF
2018-03-15,JuliusSchepps Central,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,Kiest Polk,MVTF
2018-03-15,Buckner 30,MVTF
2018-03-15,,MVTF
2018-03-15,Kiest Westmoreland,MVTF
2018-03-15,,MVTF
2018-03-15,JuliusSchepps Central,MVTF
2018-03-15,WebbChapel Timberline,MVTF
2018-03-15,StAugustine Bruton,MVTF
2018-03-15,,MVTF
2018-03-15,Kiest Westmoreland,MVTF
2018-03-15,,WCCR
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,WCCR
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,StAugustine Bruton,MVTF
2018-03-15,WebbChapel Timberline,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,Buckner 30,MVTF
2018-03-15,StAugustine Bruton,MVTF
2018-03-15,,MVTF
2018-03-15,,MVTF
2018-03-15,,TRSP
2018-03-15,,MOTR
2018-03-15,,ANIM
2018-03-16,Kiest Polk,MVTF
2018-03-16,,MVTF
2018-03-16,NWHwy WaltonWalker,MVTF
2018-03-16,,MVTF
2018-03-16,NWHwy WaltonWalker,THEF
2018-03-16,NWHwy WaltonWalker,THEF
2018-03-16,NWHwy WaltonWalker,MVTF
2018-03-16,Wycliff Lemmon,MVTF
2018-03-16,NWHwy WaltonWalker,MVTF
2018-03-16,Buckner 30,MVTF
2018-03-16,WebbChapel Timberline,MVTF
2018-03-16,,MVTF
2018-03-16,,MVTF
2018-03-16,,MVTF
2018-03-16,,MVTF
2018-03-16,,MVTF
2018-03-16,,MVTF
2018-03-16,Wycliff Lemmon,MVTF
2018-03-16,LakeJune Buckner,MVTF
2018-03-16,LakeJune Buckner,MVTF
2018-03-16,,MVTF
2018-03-16,,MVTF
2018-03-16,Greenville LBJ,MVTF
2018-03-16,Kiest Polk,MVTF
2018-03-16,Loop12 JimMiller,MVTF
2018-03-16,LakeJune Buckner,MVTF
2018-03-16,,MVTF
2018-03-16,,MVTF
2018-03-16,JohnWest Buckner,MVTF
2018-03-16,WebbChapel Timberline,MVTF
2018-03-16,,MVTF
2018-03-16,Kiest Polk,MVTF
2018-03-16,,MVTF
2018-03-16,,MVTF
2018-03-16,Kiest Polk,MVTF
2018-03-16,Jefferson Corridor,ASST
2018-03-16,CampWisdom Westmoreland,WCCR
2018-03-16,,DRUG
2018-03-16,Monument GoodLatimer,ALCH
2018-03-16,,ANIM
2018-03-16,,ACDT
2018-03-16,,WCCR
2018-03-16,Jefferson Corridor,OTHR
2018-03-17,,MOTR
2018-03-17,,MVTF
2018-03-17,,MVTF
2018-03-17,Kiest Westmoreland,MVTF
2018-03-17,Central Southwestern,THEF
2018-03-17,Kiest Westmoreland,MVTF
2018-03-17,,THEF
2018-03-17,Central Southwestern,ASST
2018-03-17,,THEF
2018-03-17,,PROP
2018-03-17,,ALCH
2018-03-17,,MVTF
2018-03-17,Kiest Polk,PROP
2018-03-17,,MVTF
2018-03-17,Forest Audelia,MVTF
2018-03-17,,MVTF
2018-03-17,Wycliff Lemmon,MVTF
2018-03-17,Monument GoodLatimer,MVTF
2018-03-17,Wycliff Lemmon,MVTF
2018-03-17,,MVTF
2018-03-17,Forest Audelia,MVTF
2018-03-17,WebbChapel Timberline,MVTF
2018-03-17,WebbChapel Timberline,MVTF
2018-03-17,,MVTF
2018-03-17,Coit Springvalley,MVTF
2018-03-17,,MVTF
2018-03-17,,MVTF
2018-03-17,Monument GoodLatimer,MVTF
2018-03-17,,MVTF
2018-03-17,Monument GoodLatimer,MVTF
2018-03-17,,MVTF
2018-03-17,,MVTF
2018-03-17,,ASST
2018-03-17,Monument GoodLatimer,MVTF
2018-03-17,,ASST
2018-03-17,,MVTF
2018-03-17,,MVTF
2018-03-17,SpringValley Preston,THEF
2018-03-17,Ross Bennett,ALCH
2018-03-17,,VAND
2018-03-17,,MVTF
2018-03-18,,MVTF
2018-03-18,,MVTF
2018-03-18,Forest Dennis,MOTR
2018-03-18,WebbChapel Timberline,MVTF
2018-03-18,,MVTF
2018-03-18,,THEF
2018-03-18,Wycliff Lemmon,ASST
2018-03-18,,THEF
2018-03-18,SpringValley Preston,VAND
2018-03-18,,MVTF
2018-03-18,,MVTF
2018-03-18,,MVTF
2018-03-18,Loop12 JimMiller,MVTF
2018-03-18,WebbChapel Timberline,MVTF
2018-03-18,,MVTF
2018-03-18,,MVTF
2018-03-18,,MVTF
2018-03-18,,MVTF
2018-03-18,,MVTF
2018-03-18,Loop12 JimMiller,MVTF
2018-03-18,,MVTF
2018-03-18,,MVTF
2018-03-18,,MVTF
2018-03-18,Wycliff Lemmon,MVTF
2018-03-18,,MVTF
2018-03-18,WebbChapel Timberline,MVTF
2018-03-18,Kiest Polk,MVTF
2018-03-18,Kiest Polk,MVTF
2018-03-18,,MVTF
2018-03-18,Wycliff Lemmon,MVTF
2018-03-18,,MVTF
2018-03-18,,PROP
2018-03-18,McKinney Allen,THEF
2018-03-18,,PROP
2018-03-18,,PROP
2018-03-18,,THEF
2018-03-18,,VAND
2018-03-18,SpringValley Preston,WCCR
2018-03-18,StAugustine Bruton,VAND
2018-03-19,,MVTF
2018-03-19,Buckner 30,MVTF
2018-03-19,,THEF
2018-03-19,Ross Bennett,THEF
2018-03-19,,MVTF
2018-03-19,NWHwy WaltonWalker,MVTF
2018-03-19,NWHwy WaltonWalker,MVTF
2018-03-19,,MVTF
2018-03-19,,MVTF
2018-03-19,,MVTF
2018-03-19,Forest Audelia,MVTF
2018-03-19,McKinney Allen,MVTF
2018-03-19,,MVTF
2018-03-19,,MVTF
2018-03-19,Overton Illinois,MVTF
2018-03-19,,MVTF
2018-03-19,Buckner 30,MVTF
2018-03-19,,MVTF
2018-03-19,Buckner 30,MVTF
2018-03-19,,MVTF
2018-03-19,,MVTF
2018-03-19,,MVTF
2018-03-19,,MVTF
2018-03-19,Overton Illinois,MVTF
2018-03-19,McKinney Allen,MVTF
2018-03-19,,MVTF
2018-03-19,Ross Bennett,MVTF
2018-03-19,Buckner 30,MVTF
2018-03-19,Forest Audelia,MVTF
2018-03-19,Forest Audelia,MVTF
2018-03-19,Ross Bennett,MVTF
2018-03-19,LakeJune Buckner,MVTF
2018-03-19,,WCCR
2018-03-19,,THEF
2018-03-19,Monument GoodLatimer,THEF
2018-03-19,,ALCH
2018-03-19,,ANIM
2018-03-19,NWHwy WaltonWalker,ALCH
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,WalnutHill Jupiter,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,NWHwy WaltonWalker,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,THEF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,NWHwy WaltonWalker,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,WalnutHill Jupiter,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,CampWisdom Chaucer,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,NWHwy WaltonWalker,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,Jefferson Corridor,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,THEF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,NWHwy WaltonWalker,MVTF
2018-03-20,,MVTF
2018-03-20,,MVTF
2018-03-20,Forest Audelia,VAND
2018-03-20,Monument GoodLatimer,THEF
2018-03-20,,VAND
2018-03-20,Ross Bennett,ROBB
2018-03-20,WalnutHill Jupiter,ASST
2018-03-20,,DRUG
2018-03-20,,MVTF
2018-03-21,,MVTF
2018-03-21,,MVTF
2018-03-21,CampWisdom Chaucer,ASST
2018-03-21,,OTHR
2018-03-21,NWHwy WaltonWalker,MVTF
2018-03-21,,PROP
2018-03-21,,MVTF
2018-03-21,,ASST
2018-03-21,,MVTF
2018-03-21,,MVTF
2018-03-21,NWHwy WaltonWalker,MVTF
2018-03-21,JuliusSchepps Central,MVTF
2018-03-21,,MVTF
2018-03-21,Monument GoodLatimer,MVTF
2018-03-21,,MVTF
2018-03-21,Monument GoodLatimer,MVTF
2018-03-21,Central Southwestern,MVTF
2018-03-21,,MVTF
2018-03-21,,MVTF
2018-03-21,,VAND
2018-03-21,,MVTF
2018-03-21,,MVTF
2018-03-21,,MVTF
2018-03-21,Central Southwestern,MVTF
2018-03-21,,MVTF
2018-03-21,Ross Bennett,MVTF
2018-03-21,,MVTF
